Winery,Wine name,Vintage,Region,Country,Regional wine style,Average rating,Scan date,Scan/Review Location,Your rating,Your review,Personal Note,Wine type,Drinking Window,Link to wine,Label image
Josh Cellars,Sauvignon Blanc,2023.0,North Coast,United States,Californian Sauvignon Blanc,3.7,2024-03-18 02:07:51,,3.4,6.8 out of 10 - really a solid score. Love the acidity on it. Has grapefruit and other citrus on the nose and taste with notes of stone fruit.,,White Wine,,https://www.vivino.com/wines/173964854,https://images.vivino.com/labels/6EyCN_EXTgCdZZwMmDHsMA.jpg
Epicuro,Nero d'Avola,2022.0,Sicilia,Italy,Southern Italy Red,3.6,2024-03-18 01:53:13,,2.7,"Not bad, not great. But definitely great value for the price at Trader Joe’s. Taste of plum and cherry, and earthy.

It’s very tannic. Other than that I don’t have much to say. 🤷🏻‍♂️

Updated my rating, better after a couple of days",,Red Wine,,https://www.vivino.com/wines/170455291,https://images.vivino.com/labels/9mmVCZvmTP6lafo2fKnsVA.jpg
Salcheto,Chianti Colli Senesi,2022.0,Chianti Colli Senesi,Italy,Italian Chianti,3.5,2024-03-18 00:57:56,Whole Foods Market,3.0,"Really decent Chianti. Smells of strawberry and tobacco. Tastes of cherry, strawberry, and notes of vanilla. A bit tannic, but otherwise pretty balanced. 

I’d pick this Chianti any day when having Italian food. I’m not a huge meat eater but I imagine this is good with a good steak or piece of veal. I enjoyed it with some home made red sauce.

Also huge bonus that they are using Organic grapes and they use zero carbon footprint corks. Love that.",,Red Wine,,https://www.vivino.com/wines/174443665,https://images.vivino.com/labels/FVgama6VRlOtJ7xTW0s-pQ.jpg
Truchard,Pinot Noir,,Los Carneros,United States,Californian Los Carneros Pinot Noir Red,4.0,,Houston's Restaurant,3.4,"Lovely Pinot, tastes of cherry and cola, with some black fruit notes.

It even got better after time. Would definitely try other vintages any time.",,Red Wine,,https://www.vivino.com/wines/4723536,
Livio Felluga,Pinot Grigio,,Colli Orientali del Friuli,Italy,Northern Italy Pinot Grigio,4.0,,Houston's Restaurant,2.9,"5.9 out of 10 - 

A little sweet for my taste, but not unenjoyable. Strong taste of pear, apple, with a little bit of lemon 🍋. 

I don’t know if I’d go out of my way to buy it again though.",,White Wine,,https://www.vivino.com/wines/1503651,
Stewart,Cabernet Sauvignon,,Napa Valley,United States,Napa Valley Cabernet Sauvignon,4.3,,Hillstone Restaurant,3.1,"I like this Cab Sauv, a little of a distinct taste that I think is good for some dishes but not for others. I taste blueberry, plum, a little chocolate, but also cherry which I was surprised was not in the flavor profile.",,Red Wine,,https://www.vivino.com/wines/3466812,
Margerum,Riviera Rosé,,San Luis Obispo County,United States,Californian Rosé,3.9,,Hillstone Restaurant,3.5,Great Rosé. I taste grapefruit and watermelon. Solid choice for the summer. I also love the little bit of carbonation at the tip of the tongue.,,Rosé Wine,,https://www.vivino.com/wines/2947675,
Gaspard,Sauvignon Blanc,2022.0,Saint-Pourçain,France,French White,4.0,2024-03-16 02:09:50,Monsoon Market,3.7,"Love this Sauv Blanc. I love the acidity and dryness. Great taste grapefruit, pear, minerals a little bit of honey.

The shop where I bought it said it was a Natural wine, but it says it has sulphites which I am pretty sure makes it not Natural. Not a knock on it, as I like not natural wines too, but I was just surprised.

Bought at Monsoon Market in Phoenix AZ.",,White Wine,,https://www.vivino.com/wines/171905142,https://images.vivino.com/labels/W5DbjsUWQhed84Zia4koqw.jpg
Domaine Courtault Michelet,Petit Chablis Sous le Vent,2021.0,Petit Chablis,France,Burgundy Chablis,3.9,2024-03-15 02:37:27,,3.5,"This was an interesting wine that thoroughly surprised me. At first I was disappointed I tasted butter and oak - everything that I hate in a Chardonnay.

But after a few minutes the wine completely changed for me. The acidity skyrocketed and all of a sudden I was tasting orange, grapefruit, green apples, and minerals. I also got a little bit of carbonation at the tip of my tongue that I didn’t notice at the very beginning.

Anyways I think in my mind I was set to hate this. But in the end I ended up loving it.",,White Wine,,https://www.vivino.com/wines/172424005,https://images.vivino.com/labels/UGmNj-gjQOmAbPH3li2c8A.jpg
Kakhuri Gvinis Marani (Кахури Гвинис Марани),Rkatsiteli (რქაწითელი),2021.0,Kakheti,Georgia,Georgian Rkatsiteli White,3.5,2024-03-15 00:43:38,,1.9,"PLEASE SOMEONE TELL ME IM WRONG. I usually love 🇬🇪 wines but this was way too disappointing for me. I’m praying I got a bad batch, and I’m willing to try it again.

I can’t faintly taste some orange and other citrus, but other than that the flavors lost one me. It’s too acidic and sweet at the same time. It almost tastes like a cooking wine. It’s not totally unbearable which is why I am giving a redeemable score. I also not only want to try this wine again but other Rkatsitelis.",,White Wine,,https://www.vivino.com/wines/175162075,https://images.vivino.com/labels/I7emtoeuQLaVWEHfduYEIA.jpg
Ropiteau Freres,Les Plants Nobles Pinot Noir,2022.0,Vin de France,France,French Red,3.6,2024-03-15 00:20:11,,3.1,Not too bold. The first flavors to come to mind are cherry and plum. Did a quick tasting at Total Wine. Would definitely buy a bottle.,,Red Wine,,https://www.vivino.com/wines/170482187,https://images.vivino.com/labels/cXcZVPG8SJGiEFqjN4b1tA.jpg
Olema,Chardonnay,2021.0,Sonoma County,United States,Californian Chardonnay,3.7,2024-03-15 00:18:04,,3.1,I’m not a Chardonnay drinker but my mom is. So I was happy to find this bottle. Good tastes of apple and pear. And it’s not too o@ky or buttry at all! Would love to try again.,,White Wine,,https://www.vivino.com/wines/167063199,https://images.vivino.com/labels/FjykpCEoRo6hA6GvhKyQyg.jpg
Rondel,Cava Platinum,,Cava,Spain,Spanish Cava,3.6,2024-03-15 00:14:39,,2.9,"Taste citrus and green apple. I usually don’t like sparkling, but this one did pretty well for me. RETASTE!",,Sparkling,,https://www.vivino.com/wines/147769849,https://images.vivino.com/labels/UeLZ002GQv-LoJaTq8CLoQ.jpg
Los Morros,Sauvignon Blanc,,Central Valley,Chile,Chilean Sauvignon Blanc,3.7,,,2.6,"My score 5.2 out of 10 - not a terrible score but not my favorite. I’m getting minerals, citrus, and oak - a little too much of it for my taste. Decent Sauv Blanc but definitely not my favorite.

I love the acidity, and dryness, but there’s also a sweet flavor at the end that just doesn’t sit well with my taste buds.",,White Wine,,https://www.vivino.com/wines/146020235,
The Puppet,The Puppet Skin Contact,,Central Coast,United States,Californian White,3.7,2024-03-14 03:23:46,Trader Joe's,3.2,"My rating 6.3/10 - a solid score.

Love the orange, and dried apricot flavors. I think the sweetness for me kind of brings the score down a little. I’m not a Chardonnay person, but this wine has all of the qualities that a Chardonnay has that I like and none of those that I don’t like - if that makes sense.

Also why doesnt Vivino have a orange wine  or skin contact wine category. I don’t think I’d categorize this a a white.",,White Wine,,https://www.vivino.com/wines/174634883,https://images.vivino.com/labels/N-xs_fEoT8-UwsN_PqS4Aw.jpg
Line 39,Sauvignon Blanc,,California,United States,Californian Sauvignon Blanc,3.5,,,2.8,"Acidic, but not too much. Tastes of grapefruit, pineapple, and mango. I’m also getting minerals. Pretty decent for its price.",,White Wine,,https://www.vivino.com/wines/3988440,
Arndt Cellars,Petit Verdot,2018.0,Paso Robles,United States,,3.9,2024-03-12 05:37:27,,3.6,"Black fruit, like plum, cherry, licorice, and a hint of vanilla flavors all live in this beautiful bold red. Not quite like a Malbec but has a little more body than a Beaujolais. Really enjoyable. I can’t believe that it hasn’t been reviewed that much.",,Red Wine,,https://www.vivino.com/wines/175494453,https://images.vivino.com/labels/b0FhHhIRRcKZu_ppueteaA.jpg
Isola,Vino Bianco,2022.0,Sicilia,Italy,,3.1,2024-03-11 18:10:15,Postino Winecafé,3.1,"Vino Bianco from Sicily. Couldn’t find the grape information So I assumed it was Bombino Bianco. The smell is different then the taste. I smell almost mushrooms on the nose and  citrus, minerals, melon, and lemon on the taste.

This is my first Sicilian so that’s exciting. Bought at Postino.",,White Wine,,https://www.vivino.com/wines/177226821,https://images.vivino.com/labels/atn5nqyUQtOyDcWuetXggw.jpg
Winery 1912,Heritage Red,2018.0,Arizona,United States,Arizona Red,3.8,2024-03-11 16:27:21,,3.0,"As a local Arizonan I wanted to finally taste the local wine scene. I had another red that was way too tannic - this is the redemption.

Solid 6.1 out of 10. Enjoyable, but quite simple for a red blend. There’s not a lot of flavors that I’m picking up. I’m getting both cherry, plum, blackberry on the nose and taste, plus a little bit of nutmeg on the taste.

Not spectacular but not terrible for an area of the states that’s not known for wine. I think they should keep it up!",,Red Wine,,https://www.vivino.com/wines/164344792,https://images.vivino.com/labels/xj8xyaM3SYmLvcdXzkIcFg.jpg
Altos Ibéricos,Crianza,,Rioja,Spain,Spanish Rioja Red,3.7,,,3.0,"Only got a taste but it was pleasant enough. I tasted cherry, raisin,  chocolate, and plum. Definitely want to try again to verify the rating. Tasted a glass at Rita’s Cantina and Bar at the Camelback Inn.",,Red Wine,,https://www.vivino.com/wines/2840081,
Terrazas de los Andes,Reserva Malbec,2021.0,Lujan de Cuyo,Argentina,Argentinian Lujan de Cuyo Malbec Red,3.8,2024-03-11 02:13:03,,4.0,"Unbelievable Malbec. What you see in the tasting notes is what you get: bold, smooth, full of flavors like chocolate, black fruit, oak, and maybe a hint of cherry. It’s very smooth.",,Red Wine,,https://www.vivino.com/wines/167877668,https://images.vivino.com/labels/XMEm10WCQ7-AzB-brDe2fw.jpg
Charles Shaw,Cabernet Sauvignon,2021.0,California,United States,Californian Cabernet Sauvignon,3.1,2024-03-10 02:39:56,,2.3,"👇👇Poem review👇👇:
In a corner of TJ’s, it sits with pride,  
Charles Shaw, known far and wide,  
Once dubbed ""2 Buck Chuck,"" its fame did rise,  
A label that many with a smile recognize.
Its prices low, its reputation clear,  
Among wine fans some, it brings a cheer,  
Not the finest blend in taste divine,  
Yet it holds charm, a value we find.  
So raise a toast to humble grace,
To ""2 Buck Chuck,"" a timeless embrace.
In every pour, a tale is found,
In Trader Joe's, where dreams abound.",,Red Wine,,https://www.vivino.com/wines/169578294,https://images.vivino.com/labels/GXt8CRn6Q-G-oBVD_ywT6Q.jpg
JaM Cellars,California Butter Chardonnay,2021.0,California,United States,Californian Chardonnay,3.8,2024-03-10 02:32:26,,2.3,"Buttery Chardonnay’s are not my thing, but this did exceed expectations for me. I usually expect Chardonnay like this to either be so o@ky it’s undrinkable or a little bit and niche on the flavors. It’s still not my thing, but it’s okay.

On the nose it’s almost as if you’re smelling a plate of lobster and that fresh melted butter. I’m also getting cream and banana, or a combination of the two.

With a taste meaning little bit of carbonation, butter, banana, and hints of tropical fruit.",,White Wine,,https://www.vivino.com/wines/167087722,https://images.vivino.com/labels/tEOPpTLsTaG5DZNPHFdRPQ.jpg
Kim Crawford,Sauvignon Blanc,2023.0,Marlborough,New Zealand,New Zealand Sauvignon Blanc,4.0,2024-03-10 01:53:50,,3.4,"I was presently surprised by this Sauv Blanc, I think I had a bias against good ole Kimmy beforehand because of my experience with their Chardonnay.

Aroma of apple and citrus. Taste of citrus, tropical fruit, and hints of green apple. 

I love acidity, and I also love the subtle bubbles at the tip of your tongue, like the ones you get from pet-nat.

Bravo.",,White Wine,,https://www.vivino.com/wines/173659805,https://images.vivino.com/labels/gIQUTYJbSSqSbcQQ6I-gSA.jpg
Sauvignon Republic,Marlborough Sauvignon Blanc,2023.0,Marlborough,New Zealand,New Zealand Sauvignon Blanc,3.9,2024-03-10 01:41:00,,2.7,"Slightly above average, although I’m torn on this wine. I like the funky flavor and the aromas of orange and grapefruit. However the taste of orange, grapefruit, butter, and hints tropical fruit really make it too sweet for more than one glass. So I’m betwixed and between. Like everybody else, bought at Trader Joe’s. Don’t think I’ll go buy it again for a while.",,White Wine,,https://www.vivino.com/wines/174650389,https://images.vivino.com/labels/LV41z8tYSXibczseqnesLg.jpg
Mionetto,Prosecco Treviso Frizzante,,Prosecco di Treviso,Italy,Italian Prosecco,3.6,2024-03-09 04:53:20,,2.3,Enjoyable sparkling. Minerals and apple. And good on the price.,,Sparkling,,https://www.vivino.com/wines/157161835,https://images.vivino.com/labels/mHB3nRNqSyiyuqwr0QeMpg.jpg
Cafaggio,Chianti Classico,,Chianti Classico,Italy,Italian Chianti Classico Red,3.7,,,3.0,"Really enjoyed the Chianti. I taste cherry, raisin, and oak. Really liked the smoothness. Definitely want to try more Chiantis. Bought a bottle at Blind Pig for $64.",,Red Wine,,https://www.vivino.com/wines/2484769,
Borgo Boschetto,Sauvignon,,Friuli-Venezia Giulia,Italy,Northern Italy White,3.4,,,2.5,Decently enjoyable but not phenomenal Sauv blanc. Fruit forward with citrus and melon. Not much more depth of flavor. Bought at The Blind Pig for $12,,White Wine,,https://www.vivino.com/wines/176064816,
Más Que Vinos,De La Terra Tempranillo,2021.0,Vino de España,Spain,,2.9,2024-03-08 04:06:36,,2.9,"This is my first Tempranillo since starting really drinking wine intentionally. Really like the flavor, and I feel like it can only go up from here.

Is it my favorite red? No, but that doesn’t mean I don’t enjoy it. I taste a mix between cherry, mint, and a hint of tobacco, but I could be completely off here.

Bought at Postino in Phoenix, AZ in Mar ‘24.",,Red Wine,,https://www.vivino.com/wines/177196851,https://images.vivino.com/labels/VX7UY7ryQ_aw4kHLgdSfTw.jpg
Viso,Viso Barbera - Nebbiolo,2022.0,Piedmont,Italy,Northern Italy Red,4.1,,Postino Arcadia Winecafe,3.8,"7.6 out of 10 - really enjoyable. Very complex in flavor - I’m tasting so many different flavors at once. Almost like getting hit with a subtle fruity pebbles.

Blackberry, blueberry, plum, hints of strawberry and cherry, a little bit of chocolate.

I’ve had other barberras and I think it’s becoming one of my favorite wines. This one has everything I love - it’s interesting, complex, and smooth.",,Red Wine,,https://www.vivino.com/wines/177997074,
Centenario,Centenario Cabernet Sauvignon,2022.0,Colchagua Valley,Chile,Chilean Cabernet Sauvignon,3.7,,Postino Arcadia Winecafe,2.9,"Solid cab Sauv, I was really torn up about this one. It did open up for me a bit afterwards. Great earthy taste, with some plum as well, even though it’s not a plumy wine.

Tasted at Postinos, in Phoenix.",,Red Wine,,https://www.vivino.com/wines/173636608,
Chalmers,Mother Block Skin Contact,2022.0,Murray Darling,Australia,,3.7,,,3.6,"I wouldn’t necessarily call this an orangewine as was done on my restaurant menu. But it’s definitely a skin contact wine. Medium legs. I love the FUNKY taste.

Strong taste of lemon and lime, with small hint of mint and some minerals.

Definetly want to try more from this winery.",,White Wine,,https://www.vivino.com/wines/175953577,
Nevermind,Rosé,,Rheinhessen,Germany,German Rosé,3.3,,,2.2,"Enjoyable but kind of a boring rose for me. No acid, not a lot of depth of flavor. I taste strawberry and that’s about it.

I also don’t know if this is the correct wine because the restaurant that lists it says it’s from France, when it’s from Germany.

Time for a retaste!!",,Rosé Wine,,https://www.vivino.com/wines/152518753,
Château Mukhrani,Saperavi Supérieur,2018.0,Kartli,Georgia,Georgian Saperavi Red,4.1,2024-03-07 02:02:08,,3.9,I love Saperavis. Big taste of black fruit with some spicy notes. Spices like subtle hints of pepper. A little bit of chocolate. Would love to try more of their wines.,,Red Wine,,https://www.vivino.com/wines/158903496,https://images.vivino.com/labels/hGXMcygDSSiwQuIo9WxPfQ.jpg
Charles Shaw,Red Blend,2021.0,California,United States,,1.9,2024-03-04 04:26:55,,1.9,"I’m going to commit to rating Charles Shaw, every so often with different vintages and different blends.

I typically have nothing against cheap wines. In fact, I’ve had plenty of good cheap wines and plenty of bad expensive wines. However, this did not quite measure up. Is it worth the value that you can buy it at Trader Joe’s? Absolutely but I would only drink this if I wanted to get drunk at a party.

It’s a little too sweet for me. There is a strong cherry flavor. Also, the tannins are kind of strong.",,Red Wine,,https://www.vivino.com/wines/177175501,https://images.vivino.com/labels/NfkMvsWeSXqnm6BM9CnaKg.jpg
Barrel Oak,Chocolate Lab,2017.0,Virginia,United States,,3.9,2024-03-04 04:16:31,,2.5,"This may be a high rating for me as I’m not a dessert wine person, so I’d definetly like to revisit.

I used to live by Barrel Ok in Virginia, so getting to give this another taste was fun.

It’s definitely very sweet as it should be with heavy notes of chocolate (duh) and cherry.",,Dessert Wine,,https://www.vivino.com/wines/151690038,https://images.vivino.com/labels/zl9VGtoaRVOUq95OliUXHw.jpg
Avaline,White,,Penedès,Spain,Spanish White,3.7,2024-03-04 04:02:34,,3.3,"Great crisp white wine that adds proof that I love Spanish whites. Although I’m not able to find the vintage year on the bottle??

The grapefruit and citrus flavor is dope as hell, and I taste a little bit of honey on the end. Extra point for being made from an organic process which is something I think all vineyards should be doing more of.

It wasn’t too pricey either as I bought it at Trader Joe’s.",,White Wine,,https://www.vivino.com/wines/165005631,https://images.vivino.com/labels/lS3OKDicR2mNjIjTdSX_kg.jpg
Pullus,Pinot Grigio Suho,2021.0,Štajerska,Slovenia,Slovenian White,4.1,,,4.0,"I really loved this skin contact rose. I taste the citrus, and slight minerals flavor, but overall I just think it’s incredibly balanced and enjoyable. Can’t recommend it enough. I will try it again in summer.",,White Wine,,https://www.vivino.com/wines/170789081,
Gonet-Médeville,Cru Monplaisir,2021.0,Bordeaux Supérieur,France,Bordeaux Red,3.9,,,3.0,"I really enjoyed this Merlot. It wasn’t too plumy, it had great notes of vanilla and tobacco, and it was dry and bold in flavor. It’s a solid choice for a merlot any day.

I want a calibrating RETASTE!

AOC - Bordeaux Supérieur",,Red Wine,,https://www.vivino.com/wines/170168923,
Clos Siguier,Cahors,2019.0,Cahors,France,Southwest France Malbec,3.6,,,2.2,"I was significantly underwhelmed by this wine. I I am a huge Malbec fan. However, some thing about the lack of flavor and in this Malbec really bothered me.

Yes, I was able to sip it, but it was severely underwhelming.",,Red Wine,,https://www.vivino.com/wines/168317206,
Navarro Vineyards,Rosé of Pinot Noir,2022.0,Anderson Valley,United States,Californian Rosé,4.1,2024-03-04 03:33:17,,3.9,"This was an incredibly enjoyable rosé, the first that I’m reading from that region. I just had a single glass but I want to try it again.

It was incredibly well-balanced and refreshing. I could taste strawberry melon and a little hint of lemon.",,Rosé Wine,,https://www.vivino.com/wines/174514463,https://images.vivino.com/labels/yZzWz-iNRFacoW49nMaImw.jpg
Pullus,Pinot Grigio Suho,,Štajerska,Slovenia,Slovenian White,4.1,,,4.0,,,White Wine,,https://www.vivino.com/wines/2033500,
McGregor,The Delicious Monster,2023.0,Robertson,South Africa,,3.6,2024-03-02 04:09:19,,2.9,"Solid white that I throughly enjoyed. Minerals, green apple, and citrus on the taste and the nose. It made it nice and refreshing and a good bargain for how much I paid for it at Trader Joe’s. I love the Chenin Blanc flavor. It really makes it nice and refreshing. I want to try again.",,White Wine,,https://www.vivino.com/wines/174827194,https://images.vivino.com/labels/mYW4aBtXQJOSy9D9r7l1Hg.jpg
Cramele Recaş,Solara Amber Natural,2020.0,Vrancea,Romania,Romanian White,3.6,2024-03-02 03:04:17,,2.8,"I taste apricot, pear, honey, and oak. Solid natural wine. Could be a little stronger in flavor. I enjoyed with some paella.",,White Wine,,https://www.vivino.com/wines/165660449,https://images.vivino.com/labels/z712DXtRTGuRVrZmFS_5Zg.jpg
Bulgariana,Gamza,2020.0,Thracian Valley,Bulgaria,,3.3,,,2.0,"I really wanted to like this wine more than I did, especially because I love wines from non-traditional regions, a.k.a. places, other than France, Spain and Italy.

However, I was kind of disappointed. At first on the nose, there is a lovely smoke flavor but on the taste there’s a strong taste that I don’t quite enjoy. It’s almost like it’s too alcoholic mixed with the plum and cherry flavor.

I have a whole bottle so I’m gonna revisit it maybe after a day.",,Red Wine,,https://www.vivino.com/wines/167235040,
Justin,Cabernet Sauvignon,,Paso Robles,United States,Californian Paso Robles Cabernet Sauvignon Red,4.1,,,3.3,"Love this cab Sauv. Very well balanced, light, and refreshing. Enjoyed it with a prime rib.

The first taste that I get is vanilla, followed by a subtle hint of cherry.

I definitely want to try this again, or at least more wine from the region.",,Red Wine,,https://www.vivino.com/wines/1478254,
Belasco de Baquedano,Llama Old Vine Malbec,,Lujan de Cuyo,Argentina,Argentinian Lujan de Cuyo Malbec Red,3.8,,,3.0,"Above average Malbec. Love it. Nice plum flavor, with some notes of vanilla. A little too tannic on first sip, but I’ll give it some time. I also love the touch of acidity/ sourness to the taste.",,Red Wine,,https://www.vivino.com/wines/1774931,
Lola,California Pinot Noir,,California,United States,Californian Pinot Noir,4.1,,,2.8,"Wasn’t able to give a full review at the time of drinking, so I owe this another tasting. But I distinctly remember a slight oaky taste that was quite enjoyable.

I want to try again.",,Red Wine,,https://www.vivino.com/wines/3425322,
Cliff Lede,Sauvignon Blanc,,Napa Valley,United States,Californian Sauvignon Blanc,4.0,,,2.2,"Not my favorite Sauv Blanc. I’m almost convinced it’s not the right wine. I tasted honey, minerals, and oaky, so much so that I thought it was a Chardonnay.

Maybe I’ll try again to verify if it’s the wine I ordered. I had a glass at Hillstone in Phoenix, AZ.",,White Wine,,https://www.vivino.com/wines/2807818,
Bergström,Cumberland Reserve Pinot Noir,,Willamette Valley,United States,Oregon Pinot Noir,4.2,,,4.2,"Unbelievably delicious Pinot. I love it’s smoothness and it’s acidity to add an interesting flavor.

I taste cherry, earthy, and a subtle hint of vanilla. I think also the volcanic soil gives it a different flavor as well. I’m now very interested in the region overall.

Would try again anytime, any year, any vintage.

Drank at Hillstone in Phoenix.",,Red Wine,,https://www.vivino.com/wines/2643909,
Bodegas Muga,Unfiltered Reserva,2017.0,Rioja,Spain,Spanish Rioja Red,4.2,2024-02-26 02:27:02,,3.2,"Solid rioja. I am wondering what’s the shelf life on it? I drank a 2017 in 2024. I know with some wines you don’t want to age them to much in the bottle.

Anywho, I taste tobacco, vanilla, and cherry. 

I really want to try this wine again.",,Red Wine,,https://www.vivino.com/wines/154224763,https://images.vivino.com/labels/88iHvzHERp2K86qU9MX9bQ.jpg
Imagery,Pinot Noir,2021.0,California,United States,Californian Pinot Noir,3.8,2024-02-26 00:04:25,,2.3,"I promise to give this wine another shot, but on my first taste it’s just not doing it for me. I can taste a little bit of cherry and other red fruit but that’s about all I’m getting.

Interesting smell on the nose, which is why I want to try it again. I’m getting a little bit of smoke and oak.",,Red Wine,,https://www.vivino.com/wines/167419684,https://images.vivino.com/labels/VcJ82-hyTqu87EMnuDOjYw.jpg
Les Portes de Bordeaux,Sauvignon Blanc Bordeaux,2022.0,Bordeaux,France,Bordeaux White,3.6,2024-02-25 03:41:25,,2.7,"Great for the price. Bought at Trader Joe’s. I taste citrus, grapefruit, honey, and a hint of pear. Great choice for a cheap summer wine.",,White Wine,,https://www.vivino.com/wines/170436542,https://images.vivino.com/labels/DVF5DRb-SoSaOSql_vz8Eg.jpg
Les Portes de Bordeaux,Bordeaux,2022.0,Bordeaux,France,Bordeaux Red,3.5,2024-02-25 00:55:15,,1.9,"Chocolate on the nose, but other than that I did not enjoy it. I’ve had phenomenal cheap wine, and bad expensive wine, and this is a bad cheap wine. Very tannic, so much so that I get very little on the taste. Bought at Trader Joe’s.

AOC - Bordeaux",,Red Wine,,https://www.vivino.com/wines/170418612,https://images.vivino.com/labels/oA1bC4fxQf-89ITngFsjVw.jpg
Catena,Malbec,2019.0,Mendoza,Argentina,Argentinian Mendoza Malbec Red,4.0,2024-02-24 02:36:28,,3.9,"More proof that I’m a Malbec kind of guy. Heavy smoke on the nose. Vanilla, chocolate, and black fruit in the taste. Would love to try this in an authentic Argentinian BBQ. I’d drink this anywhere, anytime.",,Red Wine,,https://www.vivino.com/wines/159335865,https://images.vivino.com/labels/bRJ6CnGXR9iK7RSfgCMtwg.jpg
Sonoma-Cutrer,Sonoma Coast Chardonnay,2019.0,Sonoma Coast,United States,Californian Sonoma Coast Chardonnay White,3.9,2024-02-24 02:00:13,,1.4,"I always try with Chardonnay’s but maybe it’s not my thing. If you don’t like oaky, stay away.",,White Wine,,https://www.vivino.com/wines/159588559,https://images.vivino.com/labels/MllRb4niQUKcyts5oO41Bw.jpg
DAOU,Sauvignon Blanc,2022.0,Paso Robles,United States,Californian Sauvignon Blanc,3.8,2024-02-20 19:34:40,,2.4,"Not my favorite Sauv Blanc, tastes like it’s lacking something.

I taste the green apple, melon, and a small hint of tropical fruit.

But there’s not enough acidity for me. It did help to taste after it’s been opened a bit, so the other question I have if I drank it at the right temperature.

I also think the sweetness at the end doesn’t help me like it more.

Is it terrible? No. But I wouldn’t go out of my way to buy it again. I will give it a second shot during a blind tasting though.",,White Wine,,https://www.vivino.com/wines/170774421,https://images.vivino.com/labels/_zJHcAWeTFWceVXgsGmG2Q.jpg
Fowles Wine,Farm to Table Cabernet Sauvignon,2019.0,Victoria,Australia,Australian Cabernet Sauvignon,3.5,2024-02-19 15:23:46,,3.2,"Another wine that I wish to try again, because I feel that my second tasting was different than my first. Does that have to do with the screw on top instead of the cork?

Love that it is sustainably produced.
On second tasting, I am getting very earthy  notes and a taste of tobacco.",,Red Wine,,https://www.vivino.com/wines/163491837,https://images.vivino.com/labels/-HW9A_vxRx2YdeZvSgsMsA.jpg
Álvaro Palacios,Camins del Priorat,2022.0,Priorat,Spain,Spanish Priorat Red,4.0,2024-02-19 15:19:55,,3.6,"Interesting red. I’m rating it a couple days after I drank it, so I want to try it again. But I remember the acidity is what stuck out to me, which I love. I also remember the cherry hints. I’m marking on my wishlist to try again.",,Red Wine,,https://www.vivino.com/wines/170437273,https://images.vivino.com/labels/sY9OpcGYQkulb-wugKgu9A.jpg
Vignobles Vellas,Dôme du Pont Cabernet Sauvignon,,Vin de Pays,France,French Red,3.8,2024-02-15 19:28:44,,4.1,"I love this red. I taste cherry and walnut. I definitely want to try more wine from this region. If I were to eat it with something, I would pair it with a nice steak.",,Red Wine,,https://www.vivino.com/wines/144341554,https://images.vivino.com/labels/eES1IRJKTWyIn1Xxs9fgqw.jpg
Shvo Vineyards,Red,2021.0,Upper Galilee,Israel,Israeli Red Blend,4.2,2024-02-13 22:18:43,,3.9,"Excellent red blend. Would buy anywhere, anytime. Hints of chocolate and coffee, with a strong plum taste. Bought a glass at the Eyal Shani Romano restaurant in the Teder beer garden.",,Red Wine,,https://www.vivino.com/wines/171598539,https://images.vivino.com/labels/vsLwJo03TWGNufTNOvDfLw.jpg
Golan Heights Winery,Mount Hermon White,2022.0,Galilee,Israel,Israeli Sauvignon Blanc White,3.8,2024-02-13 18:27:53,,3.4,"I taste melon, apple, grapefruit, and plenty of minerals. Refreshing white. Of all the ones in Israel, it’s not my favorite, but it’s still enjoyable.",,White Wine,,https://www.vivino.com/wines/171968498,https://images.vivino.com/labels/crQRM6VyQ8ORlVRoNXkbog.jpg
Barkan,The Beta Series Single Vineyard Argaman,2022.0,Judean Hills,Israel,Israeli Red,3.8,,בית רומנו - Romano House,4.3,"Absolutely phenomenal wine - if it is the wine that I tasted. On the wine menu, it was listed as the Barkan Beta Series Different Red, but I only see one red in the beta series online so I think it’s the right one.

If you have an opportunity to taste this wine, do so immediately. It’s one of the best Israeli reds I’ve ever had.

Black fruit base flavor, but it’s complemented with smoke, a great spice pepper flavor, and I tasted a hint of coffee.",,Red Wine,,https://www.vivino.com/wines/171276043,
Carmel (יקבי כרמל),Selected Sauvignon Blanc (סוביניון בלאן נבחר),,Galilee,Israel,Israeli Sauvignon Blanc White,3.4,,,3.7,"Love this acidic Sauvignon blanc. It’s dry, acidic, and refreshing - everything I love in a white. On the nose there’s pear, chamomile, and other flowery smells.

On the taste, I’m getting pear, green apple, cherry, and a hint of gooseberry.

Perfect for a summer afternoon.",,White Wine,,https://www.vivino.com/wines/27840560,
Recanati,Syrah,2022.0,Galilee,Israel,,3.6,2024-02-11 18:29:13,,3.6,"Aromas of black pepper, lavender, and oak. Taste of plum, black fruit, and a little bit of cherry. Solid Syrah. Really like this variety in Israel.",,Red Wine,,https://www.vivino.com/wines/177028334,https://images.vivino.com/labels/15j0wB0rS8yr4OLsQILiig.jpg
Barkan,Classic Cabernet Sauvignon,2022.0,Galilee,Israel,Israeli Cabernet Sauvignon,3.5,2024-02-09 16:36:40,,3.4,I love this red. Honestly was really surprised. I taste cherry and chocolate. Great wine.,,Red Wine,,https://www.vivino.com/wines/170632957,https://images.vivino.com/labels/6GRTEdv5SzyqGngl8xFAqw.jpg
